108	5.35	0.61942	-46.487	0	0	0	0
109	5.4	0.56723	-338.9	0	0	0	0
110	5.45	0.51843	-569.74	0	0	0	0
111	5.5	0.48047	-746.73	0	0	0	0
112	5.55	0.45946	-916.02	0	0	0	0
113	5.6	0.4459	-1054.5	0	0	0	0
114	5.65	0.4459	-1193	0	0	0	0
115	5.7	0.45878	-1223.8	0	0	0	0
116	5.75	0.4947	-1331.5	0	0	0	0
117	5.8	0.52588	-1285.4	0	0	0	0
118	5.85	0.57265	-1100.7	0	0	0	0
119	5.9	0.62145	-846.76	0	0	0	0
120	5.95	0.67907	-508.18	0	0	0	0
121	6	0.73194	-192.69	0	0	0	0
122	6.05	0.78142	130.5	0	0	0	0
123	6.1	0.82751	422.91	0	0	0	0
124	6.15	0.86546	646.06	0	0	0	0
125	6.2	0.89461	746.1	0	0	0	0
126	6.25	0.9102	876.91	0	0	0	0
127	6.3	0.91427	1007.7	0	0	0	0
128	6.35	0.9163	1077	0	0	0	0
129	6.4	0.90478	1169.3	0	0	0	0
130	6.45	0.87767	1177	0	0	0	0
131	6.5	0.84242	1084.7	0	0	0	0
132	6.55	0.80582	907.69	0	0	0	0
133	6.6	0.75227	676.84	0	0	0	0
